ticker,lists,score,c2,c3,volidx,close_16,close_17,chg1d_pct,c1_17,c4_17,c5_17,c6_17,clock_17,dist_grav_pct,four_17,c5_days_17,still_light_17
HTO,SubSector_R12+Combined_R22,6,True,True,92.5,62.61,62.92,0.5,True,True,True,True,8:49,-0.48,True,1.0,True
MCK,SubSector_R12,6,True,True,86.5,886.47,891.23,0.54,True,True,True,True,8:49,0.76,True,1.0,True
ROKU,SubSector_R12,6,True,True,95.8,154.33,154.25,-0.05,True,True,True,True,8:49,-1.03,True,1.0,True
V,SubSector_R12+Combined_R22,6,True,True,94.0,369.95,362.04,-2.14,False,True,False,True,8:49,-2.33,False,1.0,False
EL,SubSector_R12,6,True,True,78.8,96.34,100.29,4.1,True,True,True,True,8:49,2.83,True,1.0,True
NE,SubSector_R12,6,True,True,77.0,44.2,45.04,1.9,True,True,True,True,8:25,-0.93,True,1.0,True
DFIN,10MA_R20,6,True,True,79.8,48.41,48.49,0.17,True,True,True,True,6:30,0.2,True,1.0,True
CLDT,Combined_R22,6,True,True,88.1,13.14,13.24,0.76,True,True,False,True,9:35,1.24,False,2.0,False
CME,SubSector_R12+Combined_R22,6,True,True,90.8,275.53,267.21,-3.02,True,True,False,False,8:49,-3.0,False,2.0,False
ICE,SubSector_R12+Combined_R22,6,True,True,90.5,155.37,152.93,-1.57,True,True,False,False,8:49,-3.06,False,2.0,False
TRGP,Combined_R22,6,True,True,86.1,289.36,282.15,-2.49,True,True,False,True,8:22,-2.91,False,2.0,False
IBKR,Combined_R22,6,True,True,79.0,93.21,91.88,-1.43,True,True,False,True,9:33,-0.08,False,3.0,False
NEM,SubSector_R12+Combined_R22,6,True,True,78.0,123.05,127.26,3.42,True,True,False,True,8:49,1.45,False,3.0,True
PK,Combined_R22,6,True,True,87.5,15.15,15.19,0.26,True,True,False,True,8:49,-0.93,False,3.0,True
REGN,SubSector_R12+Combined_R22,6,True,True,87.3,798.17,803.9,0.72,True,True,False,True,8:49,-0.42,False,3.0,True
RGLD,SubSector_R12,6,True,True,82.3,250.11,258.29,3.27,True,True,False,True,8:49,2.64,False,3.0,True
RPRX,Combined_R22,6,True,True,88.4,58.44,58.52,0.14,True,True,False,True,8:49,-2.73,False,3.0,True
TECK,SubSector_R12,6,True,True,77.3,66.76,68.88,3.18,True,True,False,True,8:49,1.76,False,3.0,True
TGT,Combined_R22,6,True,True,86.3,157.71,159.02,0.83,True,True,False,True,8:49,-0.11,False,3.0,True
PFE,SubSector_R12,6,True,True,92.8,27.74,27.93,0.68,True,True,False,True,8:22,0.54,False,3.0,True
BIIB,SubSector_R12,5,False,True,83.4,219.07,225.36,2.87,True,True,False,False,9:45,3.99,False,1.0,False
CCBG,Combined_R22,5,True,True,92.0,50.19,49.73,-0.92,False,True,False,True,8:49,-2.44,False,1.0,False
COR,SubSector_R12,5,True,True,88.3,316.49,314.43,-0.65,False,True,True,True,8:49,-1.95,False,1.0,True
DUOL,AI_R13+Combined_R22,5,True,False,62.7,149.42,147.71,-1.14,True,True,True,True,8:49,1.12,True,1.0,True
GBTG,10MA_R20_跌出,5,False,True,99.8,9.46,9.46,0.0,False,True,True,True,8:49,-0.08,False,1.0,True
GPN,SubSector_R12,5,True,True,81.0,85.29,84.78,-0.6,False,True,True,False,8:49,-6.36,False,1.0,True
JAZZ,Combined_R22,5,True,True,86.9,241.46,240.57,-0.37,False,True,True,False,8:49,-3.07,False,1.0,True
KHC,SubSector_R12,5,True,True,85.2,24.37,24.0,-1.52,False,True,False,False,8:49,-3.74,False,1.0,False
LILA,10MA_R20_跌出,5,False,True,82.0,8.77,8.79,0.23,True,True,True,True,8:49,2.7,True,1.0,True
NMAX,10MA_R20_跌出,5,True,False,58.3,10.88,11.21,3.03,True,True,True,True,8:49,4.55,True,1.0,True
STT,Combined_R22,5,True,True,90.2,184.4,180.25,-2.25,False,True,False,False,8:49,-4.25,False,1.0,False
WELL,SubSector_R12,5,True,True,91.3,232.76,230.39,-1.02,False,True,False,True,8:49,-2.1,False,1.0,False
SR,SubSector_R12,5,True,True,91.4,79.76,78.5,-1.58,False,True,False,False,8:47,-4.1,False,1.0,False
NVR,SubSector_R12,5,True,True,88.8,6188.95,6338.92,2.42,True,True,False,True,9:21,0.93,False,1.0,False
CCI,SubSector_R12,5,True,True,86.0,73.22,72.37,-1.16,False,True,False,False,8:36,-3.2,False,1.0,False
HSBC,Combined_R22,5,True,True,93.1,103.21,101.59,-1.57,False,True,False,True,7:30,-2.0,False,1.0,False
C,SubSector_R12,5,True,True,86.8,135.05,132.47,-1.91,False,False,False,True,5:07,-1.68,False,1.0,False
DRI,SubSector_R12,5,True,True,86.9,211.31,213.54,1.06,False,True,True,True,8:49,-1.29,False,2.0,True
JPM,SubSector_R12+Combined_R22,5,True,True,93.2,352.04,340.0,-3.42,False,True,False,False,8:49,-4.14,False,2.0,False
WT,Combined_R22,5,True,False,73.8,23.72,23.73,0.04,True,True,True,True,8:49,1.05,True,2.0,True
GLNG,SubSector_R12,5,True,True,88.9,51.36,50.42,-1.83,False,True,False,True,8:01,-2.68,False,2.0,False
SPGI,SubSector_R12,5,True,True,85.3,404.47,402.44,-0.5,False,True,True,False,7:00,-5.46,False,2.0,True
EPD,SubSector_R12,5,True,True,94.8,38.47,38.01,-1.2,True,True,False,True,6:58,-1.69,False,2.0,False
KMI,SubSector_R12,5,True,True,90.1,31.72,31.27,-1.42,False,False,False,True,10:30,-1.05,False,3.0,False
AEM,SubSector_R12,5,True,False,74.9,197.48,203.55,3.07,True,True,False,True,8:49,0.86,False,3.0,True
AMAL,Combined_R22,5,True,True,90.6,48.02,47.29,-1.52,False,True,False,True,8:49,-2.42,False,3.0,True
AMG,SubSector_R12,5,True,True,84.3,364.66,360.28,-1.2,False,True,False,True,9:44,-0.19,False,3.0,False
AMZN,AI_R13+SubSector_R12+Combined_R22,5,True,True,84.5,258.45,254.98,-1.34,False,True,False,True,8:49,-1.33,False,3.0,True
APO,SubSector_R12,5,True,True,83.2,127.91,124.15,-2.94,False,True,False,False,8:49,-6.8,False,3.0,False
BEN,SubSector_R12,5,True,True,89.7,33.64,33.13,-1.52,False,True,False,True,8:49,-2.11,False,3.0,True
CDE,SubSector_R12,5,True,False,60.9,19.52,20.49,4.97,True,True,False,True,8:49,1.11,False,3.0,True
EMR,SubSector_R12,5,True,True,87.5,151.72,154.19,1.63,False,True,False,True,9:22,0.01,False,3.0,False
FCX,SubSector_R12+Combined_R22,5,True,False,73.9,72.16,74.35,3.03,True,True,False,True,8:49,1.6,False,3.0,True
KKR,SubSector_R12+Combined_R22,5,True,True,80.7,100.83,98.44,-2.37,False,True,False,False,8:49,-8.56,False,3.0,True
LNG,SubSector_R12,5,False,True,85.0,274.98,272.96,-0.73,True,True,False,True,8:49,-1.9,False,3.0,True
MSFT,AI_R13+SubSector_R12+Combined_R22,5,True,True,85.9,501.61,498.0,-0.72,False,True,False,True,8:49,0.45,False,3.0,True
NDAQ,SubSector_R12,5,True,True,88.8,94.69,94.5,-0.2,False,True,False,True,8:49,-0.88,False,3.0,True
PLD,SubSector_R12,5,True,True,93.1,135.82,135.88,0.04,False,True,False,True,9:36,-1.79,False,3.0,False
PRU,SubSector_R12,5,True,True,91.8,118.53,117.66,-0.73,False,True,False,True,8:49,-2.22,False,3.0,False
GAP,Combined_R22,5,True,False,74.7,21.25,21.46,0.99,True,True,False,True,8:28,0.17,False,3.0,True
GWW,Combined_R22,5,True,True,91.7,1277.79,1268.62,-0.72,False,True,False,True,8:20,-2.06,False,3.0,True
ORCL,AI_R13+Combined_R22,5,True,False,66.2,148.56,149.2,0.43,False,True,False,True,7:56,-0.65,False,3.0,True
DAN,10MA_R20_跌出,5,True,True,79.4,29.99,30.21,0.73,True,True,True,True,7:41,-0.94,True,0.0,True
NVDA,AI_R13+SubSector_R12+Combined_R22,5,True,True,82.2,227.38,228.87,0.66,True,True,False,False,9:32,3.57,False,3.0,False
NTLA,SubSector_R12,5,True,False,61.4,12.22,12.69,3.85,True,True,False,True,9:22,2.31,False,3.0,False
WMB,SubSector_R12,5,True,True,87.0,71.65,70.98,-0.94,False,True,False,False,6:21,-3.15,False,3.0,False
CHEF,SubSector_R12,5,True,True,79.7,110.7,108.36,-2.11,False,True,False,True,8:49,-2.69,False,4.0,False
DIS,SubSector_R12,5,True,True,89.3,104.23,103.82,-0.39,True,True,False,True,8:49,-2.4,False,4.0,False
MRK,SubSector_R12+Combined_R22,5,True,True,86.5,149.5,150.91,0.94,True,True,False,True,8:49,2.75,False,4.0,True
NSIT,10MA_R20,5,True,True,76.0,156.7,156.25,-0.29,True,True,False,True,8:49,0.6,False,4.0,False
THC,SubSector_R12,5,True,True,77.4,260.97,262.06,0.42,True,True,False,True,8:49,-1.53,False,4.0,True
KDP,SubSector_R12,5,True,True,88.5,30.62,31.51,2.91,True,True,True,True,8:01,0.34,True,0.0,True
NDSN,SubSector_R12,5,True,True,90.8,314.35,319.67,1.69,True,True,False,True,8:49,0.61,False,5.0,True
JNJ,SubSector_R12+Combined_R22,5,True,True,91.3,269.47,269.19,-0.1,True,True,False,True,8:27,0.2,False,5.0,True
DHR,SubSector_R12+RateHike_R2_受惠,5,True,True,83.3,215.84,221.09,2.43,True,False,False,False,10:04,5.01,False,6.0,False
ITIC,10MA_R20,5,True,True,87.3,288.35,292.86,1.56,True,True,True,True,8:49,-0.61,True,0.0,True
LH,Combined_R22,5,True,True,89.2,320.99,311.54,-2.94,False,True,False,False,8:49,-4.0,False,6.0,False
MDT,SubSector_R12+10MA_R20,5,True,True,89.1,91.75,90.77,-1.07,True,True,False,True,8:49,-1.43,False,6.0,False
NWSA,SubSector_R12+10MA_R20,5,True,True,89.2,29.7,29.25,-1.52,True,True,False,True,8:49,-2.56,False,6.0,False
SPOT,Combined_R22,5,True,True,76.9,516.77,501.3,-2.99,False,True,False,False,8:49,-5.69,False,6.0,False
RNR,SubSector_R12+RateHike_R2_受惠,5,True,True,91.1,326.29,325.9,-0.12,True,True,False,True,7:35,-0.11,False,6.0,False
BLFS,Combined_R22,5,True,True,85.6,37.18,38.07,2.39,True,True,False,False,9:28,4.97,False,7.0,False
MA,SubSector_R12+Combined_R22,5,True,True,93.7,567.65,555.89,-2.07,False,True,False,False,8:49,-3.56,False,7.0,False
T,SubSector_R12+RateHike_R2_迴避,5,True,True,88.1,25.45,25.1,-1.38,True,True,False,True,8:49,-1.58,False,7.0,False
RGA,10MA_R20_跌出,5,True,True,92.5,245.13,245.82,0.28,True,True,True,True,8:49,-0.41,True,0.0,True
CTSH,SubSector_R12+10MA_R20,5,True,True,75.0,59.38,58.68,-1.18,True,True,False,False,7:27,-3.83,False,7.0,False
DV,10MA_R20,5,True,True,91.5,13.44,13.4,-0.3,True,True,False,True,8:49,0.07,False,8.0,False
HRTG,10MA_R20,5,True,True,77.9,34.15,33.5,-1.9,True,True,False,True,8:49,-1.97,False,8.0,False
OFG,Combined_R22,5,True,True,93.5,52.24,51.7,-1.03,False,True,False,True,8:49,-1.51,False,8.0,False
NPK,10MA_R20,5,True,True,82.8,151.36,150.95,-0.27,True,True,False,True,8:49,1.21,False,9.0,False
SMTI,10MA_R20,5,True,True,90.2,35.17,35.28,0.31,True,True,False,True,8:49,1.98,False,11.0,True
ITGR,10MA_R20,5,True,True,92.4,126.38,126.33,-0.04,True,True,False,True,8:49,0.54,False,12.0,True
MKTX,10MA_R20,5,True,True,89.1,163.44,163.43,-0.01,True,True,False,True,8:49,0.38,False,13.0,True
AMS,AI_R13,4,True,False,74.6,1.45,1.47,1.38,False,True,False,True,9:31,-1.96,False,1.0,False
AXP,SubSector_R12+Combined_R22,4,True,True,91.2,313.59,305.07,-2.72,False,True,False,False,8:49,-7.07,False,1.0,False
BAC,SubSector_R12+Combined_R22,4,True,True,91.1,57.96,56.2,-3.04,False,True,False,False,8:49,-9.15,False,1.0,False
CMCSA,SubSector_R12,4,True,True,81.4,22.93,22.42,-2.22,False,True,True,False,8:49,-12.45,False,1.0,True
CORT,Combined_R22,4,False,False,65.7,113.76,117.5,3.29,True,True,True,True,8:49,3.0,True,1.0,True
CWT,SubSector_R12,4,True,True,92.4,47.26,47.29,0.06,False,True,True,False,8:49,-4.68,False,1.0,True
ECL,SubSector_R12,4,True,True,92.4,269.98,276.22,2.31,False,True,True,True,8:49,-1.13,False,1.0,True
GLPI,SubSector_R12,4,True,True,92.2,39.67,39.92,0.63,False,True,True,False,8:49,-4.86,False,1.0,True
H,Combined_R22,4,True,True,85.1,156.95,157.8,0.54,False,True,True,False,8:49,-6.55,False,1.0,True
HII,Combined_R22,4,True,True,83.1,276.1,270.95,-1.87,False,True,False,False,8:49,-8.31,False,1.0,False
INFY,SubSector_R12,4,True,True,80.3,10.89,10.76,-1.19,False,True,False,False,8:49,-8.27,False,1.0,False
INGR,SubSector_R12,4,True,True,92.5,97.03,97.91,0.91,False,True,True,False,8:49,-4.48,False,1.0,True
KMX,Combined_R22,4,True,True,83.0,57.86,56.84,-1.76,False,True,False,False,8:49,-5.75,False,1.0,False
LEN,SubSector_R12+RateHike_R2_迴避,4,True,True,80.8,78.08,83.06,6.38,False,True,True,True,8:49,1.21,False,1.0,True
LILAK,10MA_R20_跌出,4,False,True,81.4,8.8,8.7,-1.14,True,True,True,True,8:49,2.55,True,1.0,True
LVS,SubSector_R12,4,True,True,87.6,40.26,39.7,-1.39,False,True,True,False,8:49,-9.82,False,1.0,True
MLM,SubSector_R12,4,True,True,86.1,499.67,499.34,-0.07,False,True,False,False,9:44,-3.39,False,1.0,False
NKE,SubSector_R12+Combined_R22,4,True,True,85.2,36.1,36.1,0.0,False,True,True,False,8:49,-6.25,False,1.0,True
NNE,AI_R13+SubSector_R12,4,True,False,49.1,17.1,17.32,1.29,False,True,True,True,8:49,-3.76,False,1.0,True
O,SubSector_R12,4,True,True,94.2,56.65,56.53,-0.21,False,True,True,False,8:49,-6.8,False,1.0,True
RVMD,SubSector_R12+Combined_R22,4,True,True,77.0,192.76,192.86,0.05,False,True,True,False,8:49,-6.59,False,1.0,True
TOST,SubSector_R12,4,True,True,77.1,29.8,29.65,-0.5,False,True,True,False,8:49,-13.8,False,1.0,True
TTWO,SubSector_R12,4,True,True,79.6,209.92,205.53,-2.09,False,True,False,False,8:49,-9.22,False,1.0,False
UNF,Combined_R22,4,True,True,90.7,264.0,265.02,0.39,False,True,True,False,8:49,-4.13,False,1.0,True
USB,SubSector_R12+RateHike_R2_迴避,4,True,True,92.2,60.44,59.44,-1.65,False,True,False,False,8:49,-4.59,False,1.0,False
VICI,SubSector_R12,4,True,True,92.8,24.05,23.98,-0.29,False,True,True,False,8:49,-6.13,False,1.0,True
VMC,SubSector_R12,4,True,True,86.3,246.2,247.87,0.68,False,True,True,False,8:49,-5.69,False,1.0,True
VTR,SubSector_R12,4,True,True,90.1,87.03,86.86,-0.2,False,True,True,False,8:49,-3.55,False,1.0,True
WCN,SubSector_R12,4,True,True,92.9,155.55,155.42,-0.08,False,True,True,False,8:49,-5.0,False,1.0,True
XHLD,10MA_R20,4,True,False,12.3,10.46,11.73,12.14,True,True,True,False,8:49,28.55,False,1.0,True
HCC,SubSector_R12,4,True,False,71.0,88.47,92.1,4.1,False,True,True,False,8:49,-7.65,False,1.0,True
GS,SubSector_R12+Combined_R22+RateHike_R2_迴避,4,True,True,82.8,959.39,949.49,-1.03,False,True,True,False,8:49,-6.14,False,1.0,True
KIM,SubSector_R12,4,True,True,94.8,22.54,22.55,0.04,False,True,True,False,8:43,-4.49,False,1.0,True
MP,SubSector_R12+RateHike_R2_迴避,4,True,False,59.9,50.0,51.04,2.08,False,True,True,False,7:57,-7.26,False,1.0,True
RNG,10MA_R20,4,True,False,64.4,77.3,79.73,3.14,True,True,False,False,9:29,12.43,False,1.0,False
ACM,SubSector_R12,4,True,True,78.4,62.93,62.27,-1.05,False,True,False,False,7:55,-4.4,False,1.0,False
PVLA,Combined_R22,4,True,False,62.6,153.41,158.13,3.08,True,True,False,False,9:41,4.22,False,1.0,False
TFC,SubSector_R12,4,True,True,91.0,49.0,48.07,-1.9,False,True,False,False,6:30,-4.75,False,1.0,False
MS,SubSector_R12+Combined_R22+RateHike_R2_迴避,4,True,True,87.4,206.12,200.18,-2.88,False,True,False,False,6:07,-5.48,False,1.0,False
ALT,SubSector_R12,4,True,False,74.2,3.27,3.41,4.28,True,True,True,False,6:10,7.1,False,1.0,True
AI,AI_R13+Combined_R22,4,True,False,70.4,10.84,10.85,0.09,True,False,True,True,5:56,3.74,False,1.0,True
APH,AI_R13+SubSector_R12,4,True,True,77.6,80.72,82.84,2.63,False,True,False,True,9:26,2.85,False,1.0,False
HRZN,10MA_R20_跌出,4,True,True,81.9,4.66,4.65,-0.21,True,False,True,False,5:41,-4.18,False,1.0,True
CRVL,10MA_R20,4,True,True,85.4,71.83,73.59,2.45,True,True,False,False,9:25,6.13,False,1.0,False
SNAP,SubSector_R12,4,True,False,64.5,5.7,5.62,-1.4,True,False,False,True,4:44,2.08,False,1.0,False
ROK,SubSector_R12,4,True,True,86.8,424.89,427.19,0.54,False,False,False,True,10:49,-0.37,False,2.0,False
BMY,SubSector_R12,4,True,True,89.3,62.62,62.25,-0.59,False,True,True,False,8:49,-4.25,False,2.0,True
BNY,Combined_R22,4,True,True,91.6,153.89,150.17,-2.42,False,True,False,False,8:49,-5.8,False,2.0,False
BRO,SubSector_R12,4,True,True,83.0,64.3,62.44,-2.89,False,True,False,False,8:49,-10.48,False,2.0,False
CBOE,SubSector_R12,4,True,True,78.3,271.43,266.83,-1.69,False,True,True,False,8:49,-8.87,False,2.0,True
COF,SubSector_R12,4,True,True,88.6,204.92,200.55,-2.13,False,True,True,False,8:49,-6.31,False,2.0,True
FBP,Combined_R22,4,True,True,93.0,27.46,26.91,-2.0,False,True,False,False,8:49,-4.53,False,2.0,False
HLT,SubSector_R12+Combined_R22,4,True,True,91.2,307.08,308.44,0.44,False,True,False,True,9:27,-2.91,False,2.0,False
HSY,SubSector_R12,4,True,True,89.9,167.9,168.46,0.33,False,True,True,False,8:49,-5.06,False,2.0,True
LIN,AI_R13+SubSector_R12,4,True,True,93.4,457.5,464.91,1.62,False,True,True,True,8:49,-2.35,False,2.0,True
MCD,SubSector_R12,4,True,True,93.0,247.88,250.35,1.0,False,True,True,False,8:49,-3.94,False,2.0,True
SYF,SubSector_R12,4,True,True,85.2,75.0,72.67,-3.11,False,True,False,False,8:49,-7.29,False,2.0,False
TROW,SubSector_R12,4,True,True,89.7,104.63,104.17,-0.44,False,True,True,False,8:49,-4.32,False,2.0,True
TXRH,Combined_R22,4,True,True,84.5,165.54,166.12,0.35,False,True,True,False,8:49,-12.83,False,2.0,True
WTW,SubSector_R12,4,True,True,86.8,306.82,301.73,-1.66,False,True,False,False,8:49,-8.84,False,2.0,False
YUM,SubSector_R12,4,True,True,84.4,139.33,139.71,0.27,False,True,True,False,8:49,-5.25,False,2.0,True
UNH,SubSector_R12+Combined_R22,4,True,True,89.2,377.56,372.95,-1.22,False,True,True,False,8:49,-4.66,False,2.0,True
LRCX,AI_R13+SubSector_R12+Combined_R22,4,True,False,57.6,302.28,310.96,2.87,True,True,False,True,9:39,2.47,False,2.0,False
ALEC,SubSector_R12,4,True,False,36.2,1.93,2.01,4.15,True,True,True,True,6:29,-8.65,True,2.0,True
OOMA,10MA_R20_跌出,4,True,False,71.6,22.96,22.22,-3.22,True,True,False,True,6:23,0.02,False,2.0,False
EXPD,Combined_R22+10MA_R20,4,False,True,91.3,192.15,187.51,-2.41,True,True,False,True,6:26,-0.5,False,2.0,False
NBIS,AI_R13+SubSector_R12+Combined_R22,4,True,False,36.8,232.8,236.12,1.43,True,False,False,True,10:20,2.54,False,3.0,False
AVGO,AI_R13+SubSector_R12+Combined_R22,4,True,True,79.3,362.66,364.54,0.52,False,False,False,True,10:18,-0.33,False,3.0,False
BNS,Combined_R22,4,True,True,92.4,95.35,94.06,-1.35,True,False,False,True,3:36,2.37,False,3.0,False
ROST,SubSector_R12+Combined_R22,4,True,True,89.0,231.25,232.51,0.54,False,False,False,True,10:08,-0.71,False,3.0,False
ASML,AI_R13+SubSector_R12+Combined_R22,4,True,True,77.7,1711.32,1747.9,2.14,False,False,False,True,10:05,1.64,False,3.0,False
STX,AI_R13+SubSector_R12,4,True,False,53.1,877.33,919.84,4.85,True,False,False,False,10:01,6.74,False,3.0,False
WDC,AI_R13+SubSector_R12+Combined_R22,4,True,False,49.8,448.17,464.6,3.67,True,True,False,True,10:00,1.09,False,3.0,False
CM,Combined_R22,4,True,True,91.9,116.26,114.76,-1.29,False,True,False,True,9:55,-1.59,False,3.0,False
HUBB,SubSector_R12+Combined_R22,4,True,True,84.3,457.49,458.83,0.29,False,True,False,True,9:51,-1.62,False,3.0,False
AG,SubSector_R12,4,False,False,62.4,19.31,20.32,5.23,True,True,False,True,8:49,0.71,False,3.0,True
ARES,SubSector_R12,4,True,True,79.0,126.67,124.72,-1.54,False,True,False,False,8:49,-9.46,False,3.0,True
AU,SubSector_R12,4,True,False,71.7,101.93,104.6,2.62,True,True,False,False,8:49,-3.96,False,3.0,True
AUGO,10MA_R20,4,True,False,59.8,89.15,92.77,4.06,True,True,False,False,8:49,8.03,False,3.0,True
BC,SubSector_R12,4,True,True,81.3,66.0,66.59,0.89,False,True,False,False,8:49,-12.21,False,3.0,True
BF.B,SubSector_R12,4,True,True,82.5,26.15,26.56,1.57,False,True,False,True,8:49,-1.76,False,3.0,True
BJRI,Combined_R22,4,True,True,75.7,61.11,61.55,0.72,False,True,False,True,9:30,-2.99,False,3.0,False
BKR,SubSector_R12,4,True,True,82.9,57.83,57.26,-0.99,False,True,False,False,8:49,-6.57,False,3.0,True
BLK,SubSector_R12,4,True,True,88.9,1090.27,1066.66,-2.17,False,True,False,False,8:49,-5.2,False,3.0,True
BX,SubSector_R12+Combined_R22,4,True,True,82.6,126.41,124.01,-1.9,False,True,False,False,8:49,-10.35,False,3.0,True
CBL,Combined_R22,4,True,True,86.7,53.51,53.97,0.86,False,True,True,True,8:49,-1.99,False,0.0,True
CDP,Combined_R22,4,True,True,92.6,34.58,34.34,-0.69,False,True,False,False,8:49,-4.12,False,3.0,True
COST,SubSector_R12+Combined_R22,4,True,True,93.8,898.48,899.41,0.1,False,True,False,False,8:49,-3.05,False,3.0,True
CRH,SubSector_R12,4,True,True,85.2,87.14,88.04,1.03,False,True,False,False,8:49,-5.03,False,3.0,True
FLR,SubSector_R12+Combined_R22,4,True,False,72.7,54.74,54.03,-1.3,False,True,False,True,8:49,0.1,False,3.0,False
GM,SubSector_R12,4,True,True,83.6,83.95,83.45,-0.6,False,True,False,True,8:49,-2.64,False,3.0,False
KGC,SubSector_R12,4,True,False,72.4,27.79,28.7,3.27,True,True,False,False,8:49,-4.26,False,3.0,True
KO,SubSector_R12+Combined_R22,4,False,True,93.6,87.12,88.61,1.71,True,True,True,True,8:49,-0.14,True,0.0,True
ODFL,SubSector_R12,4,True,True,82.4,175.36,177.31,1.11,False,True,False,False,9:27,-7.93,False,3.0,False
SMCI,AI_R13+SubSector_R12+Combined_R22+10MA_R20,4,True,False,51.8,41.2,41.54,0.83,True,True,False,False,9:37,9.06,False,3.0,False
TMC,SubSector_R12,4,True,False,51.8,4.14,4.41,6.52,False,True,False,True,8:49,1.07,False,3.0,True
TT,AI_R13+SubSector_R12,4,True,True,88.0,433.32,437.82,1.04,False,True,False,True,9:20,-2.08,False,3.0,False
XPO,SubSector_R12+Combined_R22,4,True,True,80.0,174.34,177.67,1.91,False,True,False,False,8:49,-6.54,False,3.0,True
CCJ,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_迴避,4,True,True,75.8,93.23,94.59,1.46,False,True,False,True,8:09,-3.82,False,3.0,True
USAR,SubSector_R12,4,True,False,51.4,16.78,16.99,1.25,False,True,False,True,8:06,-4.0,False,3.0,True
WTRG,SubSector_R12,4,False,True,92.2,40.48,40.38,-0.25,True,True,False,True,8:25,-1.65,False,3.0,False
MRNA,Combined_R22,4,True,False,24.5,172.94,182.56,5.56,True,True,False,False,9:23,20.21,False,3.0,False
VRT,AI_R13+SubSector_R12+Combined_R22,4,True,False,56.9,250.86,253.46,1.04,False,True,False,True,9:31,-2.83,False,3.0,False
EQIX,AI_R13+SubSector_R12,4,False,True,86.4,1057.26,1059.26,0.19,True,True,False,True,9:40,0.93,False,4.0,False
CTAS,SubSector_R12,4,True,True,90.7,196.88,198.8,0.98,False,True,True,True,8:49,-1.08,False,0.0,True
HALO,10MA_R20,4,True,True,81.9,111.45,115.13,3.3,True,True,False,False,8:49,6.45,False,4.0,True
KNSA,Combined_R22,4,True,False,72.9,78.13,78.0,-0.17,True,True,False,True,8:49,-0.38,False,4.0,True
SCCO,SubSector_R12,4,True,False,72.5,198.06,206.14,4.08,True,True,False,True,8:49,2.25,False,4.0,True
SNOW,AI_R13+SubSector_R12+Combined_R22,4,True,False,69.5,339.39,336.59,-0.83,True,True,False,True,8:49,0.8,False,4.0,True
SENEA,Combined_R22,4,True,True,78.3,180.86,183.81,1.63,True,True,True,False,8:49,-4.16,False,0.0,True
LITE,AI_R13+SubSector_R12+Combined_R22,4,True,False,45.4,954.49,945.67,-0.92,True,True,False,True,9:55,4.39,False,4.0,False
SNPS,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_受惠,4,True,True,75.2,401.85,409.24,1.84,False,True,False,True,9:20,0.89,False,4.0,False
FET,10MA_R20,4,True,False,68.0,80.86,80.95,0.11,True,True,False,True,8:49,-0.28,False,5.0,False
CVE,Combined_R22,4,False,True,82.3,31.57,31.32,-0.79,True,True,False,True,6:46,-2.81,False,5.0,False
CRSP,SubSector_R12,4,True,False,67.9,58.33,59.03,1.2,True,False,False,True,10:05,4.41,False,6.0,False
CHD,SubSector_R12,4,True,True,92.1,95.49,96.12,0.66,False,True,False,True,8:49,-2.07,False,6.0,True
WDAY,SubSector_R12,4,True,False,64.6,191.92,188.23,-1.92,True,True,False,True,8:49,-3.93,False,6.0,False
NOW,AI_R13+SubSector_R12+Combined_R22+10MA_R20,4,True,False,66.8,137.68,137.0,-0.49,True,True,False,True,8:17,2.31,False,6.0,False
CRM,AI_R13+SubSector_R12+Combined_R22,4,True,False,69.9,236.42,233.28,-1.33,True,True,False,True,7:46,-0.48,False,6.0,False
PG,SubSector_R12,4,True,True,94.5,146.08,148.22,1.46,True,False,False,True,12:20,2.16,False,7.0,False
ZD,Combined_R22,4,True,True,84.4,57.47,58.2,1.27,True,False,False,True,11:58,2.99,False,7.0,False
ADP,SubSector_R12,4,True,True,89.3,269.94,269.64,-0.11,False,True,False,True,8:49,-2.04,False,7.0,True
CBRE,SubSector_R12,4,True,True,83.3,143.21,141.05,-1.51,False,True,False,True,8:49,-2.87,False,7.0,True
DHI,SubSector_R12+RateHike_R2_迴避,4,True,True,84.8,139.25,144.11,3.49,False,True,False,True,9:23,0.77,False,7.0,False
HRB,SubSector_R12,4,True,True,75.4,44.5,42.86,-3.69,False,True,False,False,8:49,-15.77,False,7.0,False
J,SubSector_R12,4,True,True,90.4,143.76,143.12,-0.45,False,True,False,True,8:49,-2.12,False,7.0,True
VZ,SubSector_R12+10MA_R20_跌出+RateHike_R2_迴避,4,True,True,89.6,47.68,46.45,-2.58,False,True,False,False,8:29,-6.12,False,7.0,False
SPT,10MA_R20,4,True,False,57.9,10.33,9.88,-4.36,True,True,False,False,8:05,-7.29,False,7.0,False
PGR,SubSector_R12,4,True,True,88.2,212.24,206.94,-2.5,False,True,False,False,7:24,-3.96,False,7.0,False
OKE,SubSector_R12,4,True,True,87.1,91.8,90.09,-1.86,True,True,False,False,6:57,-4.97,False,7.0,False
AMT,SubSector_R12,4,True,True,89.1,174.6,175.25,0.37,True,True,True,True,6:20,-0.01,True,0.0,True
