ticker,date,close,atr,c1,grav,grav_slope,grav_shift5atr,c2,volidx,volidx_slope,volidx_prev,c3,atr_pct,sd60_pct,vcp,vcp_slope,vcp_grade,c4,clock,theta,cycle,cyc_prog,cyc_days,c5,c5_days,hist,hist_prev,hist_trough,still_light,c6,dist_grav_pct,dist_grav_atr,lr_line,dist_lr_pct,dist_lr_atr,turnover20_m,bar_src,lr_dir,struct,mk,inBox,bars,score,symbol_used,lists
HLT,2026-09-21,307.08,6.25,False,317.55,-0.461,-0.34,True,91.2,0.17,91.1,True,2.04,1.43,33.3,2.6,D 趨勢弱,True,8:49,264.6,跌,106.0,15,True,1.0,-0.3436,-0.667,-2.0575,True,False,-3.41,-1.68,310.6,-1.15,-0.56,504.0,OHLC,—,LH/LL,DT,True,265,4,HLT,SubSector_R12+Combined_R22
HSY,2026-09-21,167.9,3.8,False,177.41,-0.468,-0.69,True,89.9,0.23,89.6,True,2.26,1.51,4.2,-0.8,D 趨勢弱,True,8:49,264.6,跌,128.0,17,True,1.0,-0.7904,-0.8135,-1.5522,True,False,-5.66,-2.5,174.72,-4.06,-1.8,235.6,OHLC,↓,LH/LL,DT,False,265,4,HSY,SubSector_R12
LIN,2026-09-21,457.5,7.52,False,476.66,-1.003,-0.71,True,93.4,0.18,93.2,True,1.64,1.3,20.3,-1.0,D 趨勢弱,True,8:49,264.6,跌,103.0,10,True,1.0,-1.0445,-1.143,-3.829,True,False,-4.19,-2.55,494.5,-8.09,-4.92,904.0,OHLC,↓,LH/LL,DT,False,265,4,LIN,AI_R13+SubSector_R12
MCD,2026-09-21,247.88,4.24,False,261.02,-1.092,-1.17,True,93.0,0.31,92.7,True,1.71,1.33,7.1,-0.7,D 趨勢弱,True,8:49,264.6,跌,188.0,19,True,1.0,-0.7478,-0.8417,-1.2782,True,False,-5.3,-3.1,258.45,-4.26,-2.49,1217.2,OHLC,↓,LH/LL,DT,False,265,4,MCD,SubSector_R12
SYF,2026-09-21,75.0,1.98,False,78.13,-0.077,-0.35,True,85.2,0.33,84.8,True,2.64,2.1,36.3,3.2,D 趨勢弱,True,8:49,264.6,跌,169.0,22,True,1.0,-0.4327,-0.4935,-0.5493,True,False,-4.18,-1.58,80.8,-7.73,-2.92,239.7,OHLC,↓,LH/LL,DT,False,265,4,SYF,SubSector_R12
TROW,2026-09-21,104.63,2.2,False,109.04,-0.339,-1.12,True,89.7,0.29,89.5,True,2.1,1.69,34.1,1.0,C 基底修復,True,8:49,264.6,跌,138.0,16,True,1.0,-0.4026,-0.5617,-0.864,True,False,-4.21,-2.0,111.7,-6.76,-3.21,150.8,OHLC,↓,LH/LL,自然反彈,False,265,4,TROW,SubSector_R12
TXRH,2026-09-21,165.54,4.98,False,189.52,-2.181,-1.94,True,84.5,0.15,84.3,True,3.01,1.87,6.7,-0.4,D 趨勢弱,True,8:49,264.6,跌,248.0,27,True,1.0,-2.2686,-2.4406,-2.7495,True,False,-14.48,-4.82,205.29,-24.01,-7.99,149.3,OHLC,↓,LH/LL,DT,False,265,4,TXRH,Combined_R22
WTW,2026-09-21,306.82,7.54,False,329.91,-0.961,-0.84,True,86.8,0.21,86.6,True,2.46,1.96,28.5,-3.5,D 趨勢弱,True,8:49,264.6,跌,326.0,27,True,1.0,-3.4183,-3.4732,-4.663,True,False,-7.53,-3.06,323.71,-5.5,-2.24,151.5,OHLC,↓,LH/LL,DT,False,265,4,WTW,SubSector_R12
YUM,2026-09-21,139.33,4.11,False,147.34,-0.404,-0.57,True,84.4,0.7,83.7,True,2.95,1.94,11.2,-2.6,D 趨勢弱,True,8:49,264.6,跌,104.0,10,True,1.0,-1.1563,-1.4049,-1.5471,True,False,-5.75,-1.95,,,,307.7,OHLC,—,HH/HL,自然反彈,False,265,4,YUM,SubSector_R12
UNH,2026-09-21,377.56,9.3,False,391.34,-1.032,-0.65,True,89.2,0.58,88.6,True,2.46,1.46,48.7,2.0,C 基底修復,True,8:05,242.7,跌,85.0,7,True,1.0,-1.1217,-1.4245,-3.1185,True,False,-3.65,-1.48,,,,1884.8,OHLC,—,HH/HL,DT,False,265,4,UNH,SubSector_R12+Combined_R22
LRCX,2026-09-21,302.28,15.94,False,303.2,-0.363,-0.37,True,57.6,1.18,56.4,False,5.27,4.89,48.8,5.4,D 趨勢弱,True,7:18,219.2,跌,72.0,7,True,1.0,-0.4092,-2.3641,-8.7021,True,True,-0.3,-0.06,318.58,-5.39,-1.02,2633.3,OHLC,↓,LH/LL,自然反彈,False,265,4,LRCX,AI_R13+SubSector_R12+Combined_R22
ALEC,2026-09-21,1.93,0.19,True,2.18,0.002,0.21,True,36.2,1.29,34.9,False,9.71,6.41,5.4,0.4,D 趨勢弱,True,6:08,184.2,跌,52.0,9,True,1.0,-0.0771,-0.0833,-0.0851,True,False,-13.0,-1.34,2.21,-14.51,-1.49,2.7,OHLC,↓,LH/LL,自然反彈,False,265,4,ALEC,SubSector_R12
OOMA,2026-09-21,22.96,1.01,True,22.21,0.027,0.16,True,71.6,1.38,70.2,False,4.4,2.93,64.5,1.3,E 延伸,False,5:49,174.7,跌,47.0,5,True,1.0,-0.0566,-0.0715,-0.2308,True,True,3.28,0.74,22.35,2.66,0.6,12.9,OHLC,—,HH/HL,次級反彈,True,265,4,OOMA,10MA_R20_跌出
EXPD,2026-09-21,192.15,3.71,True,188.14,0.466,1.1,False,91.3,-0.01,91.3,True,1.93,1.51,73.1,-9.8,A 待突破,False,5:45,172.3,跌,46.0,4,True,1.0,-0.3182,-0.394,-1.6209,True,True,2.09,1.08,185.96,3.22,1.67,176.8,OHLC,↑,HH/HL,自然回檔,False,265,4,EXPD,Combined_R22+10MA_R20
NBIS,2026-09-21,232.8,17.24,True,228.85,1.552,0.17,True,36.8,0.85,36.0,False,7.4,8.48,73.0,-3.7,C 基底修復,True,9:40,290.0,升,11.0,1,False,2.0,0.3875,-0.6055,,False,True,1.7,0.23,213.93,8.11,1.09,3459.8,OHLC,↑,HH/HL,UT,False,265,4,NBIS,AI_R13+SubSector_R12+Combined_R22
AVGO,2026-09-21,362.66,12.09,False,366.89,-1.445,-0.78,True,79.3,0.4,78.9,True,3.33,2.54,23.7,2.3,C 基底修復,True,9:39,289.5,升,11.0,1,False,2.0,0.7564,-0.3665,,False,True,-1.17,-0.35,371.54,-2.45,-0.73,9862.9,OHLC,↓,LH/LL,自然反彈,False,265,4,AVGO,AI_R13+SubSector_R12+Combined_R22
BNS,2026-09-21,95.35,1.62,True,91.6,0.126,0.52,True,92.4,0.13,92.3,True,1.7,1.48,72.4,-1.7,E 延伸,True,9:34,286.9,升,9.0,1,False,2.0,0.0394,-0.0405,,False,False,3.94,2.32,92.11,3.4,2.0,198.9,OHLC,↑,HH/HL,UT,False,265,4,BNS,Combined_R22
ROST,2026-09-21,231.25,5.49,False,234.77,-0.439,-0.62,True,89.0,0.76,88.3,True,2.38,1.58,61.1,4.3,C 基底修復,True,9:34,286.9,升,9.0,1,False,2.0,0.2679,-0.0877,,False,True,-1.52,-0.64,230.74,0.22,0.09,503.8,OHLC,—,LH/LL,自然反彈,True,265,4,ROST,SubSector_R12+Combined_R22
ASML,2026-09-21,1711.32,54.87,False,1719.35,-1.164,-0.23,True,77.7,0.79,76.9,True,3.21,2.97,63.8,3.4,C 基底修復,True,9:33,286.4,升,9.0,1,False,2.0,0.4274,-5.5047,,False,True,-0.47,-0.15,1764.85,-3.13,-0.98,2179.5,OHLC,↓,LH/LL,自然反彈,False,265,4,ASML,AI_R13+SubSector_R12+Combined_R22
STX,2026-09-21,877.33,52.34,True,853.17,3.18,-0.03,True,53.1,0.44,52.7,False,5.97,5.21,64.9,-9.0,C 基底修復,True,9:31,285.3,升,9.0,1,False,2.0,2.8246,-1.239,,False,True,2.75,0.46,856.13,2.42,0.41,3223.6,OHLC,—,LH/LL,UT,False,265,4,STX,AI_R13+SubSector_R12
WDC,2026-09-21,448.17,28.22,True,458.56,0.811,-0.46,True,49.8,0.86,48.9,False,6.3,5.71,50.5,-7.8,D 趨勢弱,True,9:30,285.0,升,8.0,1,False,2.0,0.6318,-0.9006,,False,True,-2.32,-0.37,407.12,9.16,1.45,2847.8,OHLC,—,HH/HL,自然反彈,False,265,4,WDC,AI_R13+SubSector_R12+Combined_R22
