ticker,name,n_hit,hits,detail,avoid,c1_grade,c1_up,c1_sure,ss_rank,ss_score,ss_name,ai_group,ai_rank,ai_tf5,ma_rank,ma_tf,ma_vcp,ma_flag,rh,catalyst,score,miss,close,volidx,volidx_slope,grav_slope,clock,c5_cat,dist_grav_pct,turnover20_m,bars,hist_ok,vcp,vcp_grade,struct,four_17,close_17,chg1d_pct,clock_17,lists
TSEM,,1,chat2 AI Sector R13,D2 矽光 / 光子 Silicon Photonics #10（群組 5 日分 72，個股強度 +0.440）,,,,,,,,D2 矽光 / 光子 Silicon Photonics,10.0,0.4397,,,,,,,2,①③④⑤,233.82,51.4,0.61,-0.557,11:19,已中斷,3.88,430.4,265,True,59.1,C 基底修復,HH/HL,False,230.5,-1.42,12:52,AI_R13
QBTS,,1,chat2 SubSector R12,#15 量子運算（5 日分 87，斜率 +0.38）,,,,,15.0,87.3,量子運算,,,,,,,,,,2,①③④⑤,17.7,50.9,1.39,-0.096,10:04,已中斷,-2.86,286.4,265,True,16.7,D 趨勢弱,LH/LL,False,16.81,-5.03,10:46,SubSector_R12
CIEN,,1,chat2 SubSector R12,#10 AI資料中心建設（5 日分 92，斜率 +0.00）,,,,,10.0,91.8,AI資料中心建設,,,,,,,,,,2,①③④⑤,365.96,50.2,1.92,-1.226,11:24,已中斷,-0.99,998.1,265,True,23.2,D 趨勢弱,HH/HL,False,355.91,-2.75,1:00,AI_R13+SubSector_R12+Combined_R22
IESC,IES Holdings Inc.,1,chat3 10MA R20,總表 #88（通過 1 個時間框，VCP 分 60.3）,,,,,,,,,,,88.0,1.0,60.3,,,7/31 Q3收入增40%、調整EPS $6.70勝預期39%兼1拆2 → 單日+30.3%,2,①③④⑤,321.69,50.0,0.62,-1.811,11:12,已中斷,-5.47,92.7,265,True,59.3,C 基底修復,HH/HL,False,319.73,-0.61,12:19,10MA_R20
FEIM,Frequency Electronics Inc.,1,chat3 10MA R20,總表 #77（通過 2 個時間框，VCP 分 8.2）,,,,,,,,,,,77.0,2.0,8.2,,,9/10收市後Q1收入+70% → 翌日+42.4%,2,③④⑤⑥,89.0,45.4,1.4,0.338,1:39,—,16.07,30.8,265,True,65.0,E 延伸,LH/LL,False,84.22,-5.37,2:48,10MA_R20
COHR,,1,chat2 SubSector R12,#22 光通訊/CPO（5 日分 81，斜率 +0.30）,,,,,22.0,80.9,光通訊/CPO,,,,,,,,,,2,①③④⑤,321.52,44.4,0.9,-2.971,2:49,已中斷,4.93,1994.7,265,True,49.7,C 基底修復,HH/HL,False,300.6,-6.51,2:49,AI_R13+SubSector_R12+Combined_R22
ALAB,,1,chat2 AI Sector R13,D3 高速互連 / SerDes / AEC #2（群組 5 日分 97，個股強度 +0.226）,,,,,,,,D3 高速互連 / SerDes / AEC,2.0,0.2264,,,,,,,2,③④⑤⑥,340.74,44.1,0.83,0.56,12:26,已中斷,12.84,1289.0,265,True,43.5,E 延伸,HH/HL,False,360.46,5.79,2:43,AI_R13+Combined_R22
MYGN,Myriad Genetics Inc.,1,chat3 10MA R20,總表 #24（通過 3 個時間框，VCP 分 59.3）,,,,,,,,,,,24.0,3.0,59.3,,,無個股催化，劈指引暴跌後超賣反彈,2,③④⑤⑥,4.01,38.8,1.05,0.023,2:49,—,15.39,8.2,265,True,15.0,E 延伸,HH/HL,False,4.01,0.0,2:49,10MA_R20
AAOI,,1,chat2 SubSector R12,#22 光通訊/CPO（5 日分 81，斜率 +0.30）,,,,,22.0,80.9,光通訊/CPO,,,,,,,,,,2,①③⑤⑥,108.67,36.3,1.55,-1.876,9:51,已中斷,-11.01,759.8,265,True,44.8,D 趨勢弱,LH/LL,False,101.06,-7.0,11:32,SubSector_R12+Combined_R22
OESX,Orion Energy Systems Inc.,1,chat3 10MA R20,總表 #72（通過 3 個時間框，VCP 分 38.4）,,,,,,,,,,,72.0,3.0,38.4,,,8/5 FY27 Q1 EPS $0.47勝預期$0.14、收入增32% → 單日急升54%,2,③④⑤⑥,27.75,34.7,0.18,0.432,5:48,已中斷,11.28,3.0,265,True,59.6,E 延伸,HH/HL,False,28.42,2.41,6:44,10MA_R20
NUE,Nucor Corporation,3,chat2 SubSector R12 ｜ chat3 10MA R20 ｜ chat3 加息 R2,#6 鋼鐵（5 日分 95，斜率 +0.23） ｜ 總表 #21（通過 2 個時間框，VCP 分 86.1） ｜ 加息／地緣政治 3 日清單：受惠,,,,,6.0,95.5,鋼鐵,,,,21.0,2.0,86.1,,受惠,8/24 關稅減免憂慮消退 → 8/21–28一週+2.8%,1,①②④⑤⑥,242.4,79.0,-0.1,-0.917,3:59,—,-5.53,293.1,265,True,70.2,C 基底修復,LH/LL,False,246.98,1.89,4:59,SubSector_R12+10MA_R20+RateHike_R2_受惠
AMD,"Advanced Micro Devices, Inc.",3,chat1 Combined R22 ｜ chat2 SubSector R12 ｜ chat2 AI Sector R13,VCP B（線上 2/3） ｜ #14 AI加速晶片/GPU（5 日分 88，斜率 +0.49） ｜ A1 GPU / Accelerator 加速器 #4（群組 5 日分 91，個股強度 +0.448）,,B/2B/nan,70.3,26.1,14.0,88.2,AI加速晶片/GPU,A1 GPU / Accelerator 加速器,4.0,0.4479,,,,,,,1,②③④⑤⑥,615.52,64.5,-0.74,8.558,2:08,已中斷,18.66,12660.2,265,True,65.0,E 延伸,HH/HL,False,614.61,-0.15,2:49,AI_R13+SubSector_R12+Combined_R22
RS,,2,chat2 SubSector R12 ｜ chat3 加息 R2,#6 鋼鐵（5 日分 95，斜率 +0.23） ｜ 加息／地緣政治 3 日清單：受惠,,,,,6.0,95.5,鋼鐵,,,,,,,,受惠,,1,①②④⑤⑥,384.65,84.8,-0.13,-0.849,3:32,已中斷,-3.5,120.6,265,True,62.6,C 基底修復,HH/HL,False,384.63,-0.01,4:37,SubSector_R12+RateHike_R2_受惠
DINO,,2,chat2 SubSector R12 ｜ chat3 加息 R2,#2 煉油與成品油（5 日分 99，斜率 +0.62） ｜ 加息／地緣政治 3 日清單：受惠,,,,,2.0,99.1,煉油與成品油,,,,,,,,受惠,,1,②③④⑤⑥,109.29,74.9,-3.84,1.136,2:49,—,7.05,281.3,265,True,61.2,E 延伸,HH/HL,False,106.14,-2.88,3:52,SubSector_R12+Combined_R22+RateHike_R2_受惠
INTC,,2,chat2 SubSector R12 ｜ chat2 AI Sector R13,#9 晶圓代工/IDM（5 日分 93，斜率 +0.44） ｜ A1 GPU / Accelerator 加速器 #4（群組 5 日分 91，個股強度 +0.326）,,,,,9.0,92.7,晶圓代工/IDM,A1 GPU / Accelerator 加速器,4.0,0.3257,,,,,,,1,②③④⑤⑥,121.78,57.4,-1.2,1.274,2:49,—,18.51,12533.0,265,True,56.8,E 延伸,HH/HL,False,122.6,0.67,2:49,AI_R13+SubSector_R12+Combined_R22
ARM,,2,chat2 SubSector R12 ｜ chat2 AI Sector R13,"#23 EDA與半導體IP（5 日分 80，斜率 +0.28） ｜ A4 運算 IP / SoC / Edge 裝置 Compute IP, SoC & Edge #6（群組 5 日分 84，個股強度 +0.293）",,,,,23.0,80.0,EDA與半導體IP,"A4 運算 IP / SoC / Edge 裝置 Compute IP, SoC & Edge",6.0,0.2926,,,,,,,1,②③④⑤⑥,322.9,53.4,-1.03,4.902,1:40,已中斷,19.07,1465.9,265,True,50.0,E 延伸,HH/HL,False,332.56,2.99,2:31,AI_R13+SubSector_R12+Combined_R22
CXW,CoreCivic Inc. Common Stock,1,chat1 Combined R22,Pre-breakout A（線上 1/3）,,nan/nan/A,72.5,34.3,,,,,,,,,,,,,1,②③④⑤⑥,32.41,73.6,-5.13,0.016,3:53,已中斷,-4.61,60.7,265,True,56.9,C 基底修復,LH/LL,False,32.28,-0.4,5:40,Combined_R22
ILMN,,1,chat2 SubSector R12,#1 診斷與生命科學工具（5 日分 100，斜率 +0.24）,,,,,1.0,100.0,診斷與生命科學工具,,,,,,,,,,1,②③④⑤⑥,238.82,72.4,-0.03,1.331,11:12,已中斷,5.82,879.2,265,True,66.4,E 延伸,LH/LL,False,255.38,6.93,12:19,SubSector_R12
QCOM,,1,chat2 AI Sector R13,"A4 運算 IP / SoC / Edge 裝置 Compute IP, SoC & Edge #6（群組 5 日分 84，個股強度 +0.246）",,,,,,,,"A4 運算 IP / SoC / Edge 裝置 Compute IP, SoC & Edge",6.0,0.2459,,,,,,,1,②③④⑤⑥,194.23,70.2,-0.72,1.027,2:49,—,10.93,2822.1,265,True,37.9,E 延伸,HH/HL,False,197.24,1.55,2:49,AI_R13+Combined_R22
TWLO,Twilio Inc. Class A,1,chat3 10MA R20,總表 #43（通過 1 個時間框，VCP 分 65.9）,,,,,,,,,,,43.0,1.0,65.9,,,8/7 Q2收入升22%、EPS勝預期、上調指引 → 單日飆24.9%,1,②③④⑤⑥,266.06,66.0,-0.43,0.552,10:51,已中斷,10.71,489.0,265,True,65.0,E 延伸,LH/LL,False,290.7,9.26,12:05,10MA_R20
QUBT,,1,chat2 SubSector R12,#15 量子運算（5 日分 87，斜率 +0.38）,,,,,15.0,87.3,量子運算,,,,,,,,,,1,①③④⑤⑥,8.96,63.5,0.96,-0.005,10:31,已中斷,5.47,57.4,265,True,35.7,D 趨勢弱,LH/LL,False,9.12,1.79,11:32,SubSector_R12
IOT,Samsara Inc.,1,chat1 Combined R22,VCP B、Weinstein 2A（線上 2/3）,,B/2A/nan,82.3,38.4,,,,,,,,,,,,,1,①②③④⑤,38.05,59.0,-0.35,-0.055,4:14,已中斷,-5.16,302.5,265,True,41.1,C 基底修復,HH/HL,False,39.08,2.71,5:28,Combined_R22
CRSR,Corsair Gaming Inc.,1,chat3 10MA R20,總表 #15（通過 3 個時間框，VCP 分 69.7）,,,,,,,,,,,15.0,3.0,69.7,,,8/6 Q2 EPS $0.23遠勝$0.07 → 翌日飆35.2%,1,①③④⑤⑥,13.52,56.7,0.51,-0.173,12:39,已中斷,7.51,15.9,265,True,67.1,E 延伸,HH/HL,False,13.52,0.0,1:42,10MA_R20
CURI,CuriosityStream Inc. Class A,1,chat3 10MA R20,總表 #63（通過 1 個時間框，VCP 分 67.0）,,,,,,,,,,,63.0,1.0,67.0,,,8/13 Q2授權收入增48%、調整EBITDA增276%創新高 → 單日+42.5%,1,①③④⑤⑥,2.84,51.5,1.0,-0.001,10:27,已中斷,-16.45,2.5,265,True,31.6,D 趨勢弱,LH/LL,False,2.88,1.41,11:25,10MA_R20
BDSX,Biodesix Inc.,1,chat3 10MA R20,總表 #19（通過 3 個時間框，VCP 分 67.9）,,,,,,,,,,,19.0,3.0,67.9,,,8/5 Q2收入+34%，大行目標價升至35,1,②③④⑤⑥,28.43,50.0,-1.07,0.158,10:26,已中斷,7.21,2.9,265,True,70.7,E 延伸,HH/HL,False,29.29,3.02,9:31,10MA_R20
IOVA,Iovance Biotherapeutics Inc.,1,chat3 10MA R20,總表 #10（通過 4 個時間框，VCP 分 58.6）,,,,,,,,,,,10.0,4.0,58.6,,,8/6 Q2收入升66%勝預期 → 單日升43%,1,②③④⑤⑥,10.19,48.7,-0.27,0.182,11:24,已中斷,17.81,134.1,265,True,76.3,E 延伸,HH/HL,False,10.19,0.0,12:36,SubSector_R12+Combined_R22+10MA_R20
SMTC,,1,chat2 AI Sector R13,D3 高速互連 / SerDes / AEC #2（群組 5 日分 97，個股強度 +0.511）,,,,,,,,D3 高速互連 / SerDes / AEC,2.0,0.5112,,,,,,,1,②③④⑤⑥,177.37,46.0,-1.5,1.76,2:49,—,16.89,690.4,265,True,62.5,E 延伸,HH/HL,False,169.33,-4.53,2:49,AI_R13
LWLG,,1,chat2 AI Sector R13,D2 矽光 / 光子 Silicon Photonics #10（群組 5 日分 72，個股強度 +0.062）,,,,,,,,D2 矽光 / 光子 Silicon Photonics,10.0,0.0621,,,,,,,1,①③④⑤⑥,5.48,43.2,0.84,-0.095,10:21,已中斷,-9.92,13.6,265,True,24.7,D 趨勢弱,LH/LL,False,5.27,-3.83,11:15,AI_R13
CYPH,Cypherpunk Technologies Inc.,1,chat3 10MA R20,總表 #76（通過 3 個時間框，VCP 分 2.7）,,,,,,,,,,,76.0,3.0,2.7,,,8/19 Cantor升目標價 → 單日+32.9%,1,②③④⑤⑥,3.4,25.5,-2.21,0.086,2:49,—,33.44,57.3,265,True,61.7,E 延伸,HH/HL,False,3.61,6.18,2:49,10MA_R20
RMBS,,1,chat2 AI Sector R13,C3 記憶體介面/控制晶片 Memory Interface #5（群組 5 日分 88，個股強度 +0.194）,,,,,,,,C3 記憶體介面/控制晶片 Memory Interface,5.0,0.194,,,,,,,0,①②③④⑤⑥,96.96,60.5,-1.04,-0.032,2:49,已中斷,7.77,242.8,265,True,20.9,D 趨勢弱,HH/HL,False,103.47,6.71,2:49,AI_R13
